Dátum;Értéknap;Futamidõ;ISIN Kód;Értékpapír;Lejárat;Hozam (%);Változás;Átlag vétel (%);Átlag eladás (%);Nettó árfolyam (%);Felhalmozott kamat (%)
Date;Settle Date;Tenor;ISIN Code;Security Name;Maturity Date;Yield (%);Change;Avg Bid (%);Avg Ask (%);Net price (%);Accrued Interest (%)
2003.07.17;2003.07.21;Y10;2014/C;HU0000402193;2014.02.12;6,82;-0,04;6,96;6,68;90,3050;0,4822
2003.07.17;2003.07.21;Y15;2017/A;HU0000402037;2017.11.24;6,72;0,01;6,85;6,58;100,2950;4,4199
2003.07.18;2003.07.22;M3;D031029;HU0000514179;2003.10.29;9,47;0,24;9,59;9,35;97,4600;0,0000
2003.07.18;2003.07.22;M6;D031223;HU0000514252;2003.12.23;9,42;0,21;9,56;9,28;96,1250;0,0000
2003.07.18;2003.07.22;M12;D040707;HU0000514294;2004.07.07;9,07;0,34;9,19;8,95;91,8800;0,0000
2003.07.18;2003.07.22;Y3;2006/F;HU0000402094;2006.04.12;8,33;0,29;8,46;8,19;96,8350;1,9317
2003.07.18;2003.07.22;Y5;2008/C;HU0000402102;2008.06.12;7,78;0,28;7,92;7,64;93,9450;0,6831
2003.07.18;2003.07.22;Y10;2014/C;HU0000402193;2014.02.12;7,08;0,26;7,21;6,94;88,5900;0,4973
2003.07.18;2003.07.22;Y15;2017/A;HU0000402037;2017.11.24;6,95;0,23;7,09;6,81;98,1800;4,4384
2003.07.21;2003.07.23;M3;D031029;HU0000514179;2003.10.29;9,53;0,06;9,65;9,40;97,4700;0,0000
2003.07.21;2003.07.23;M6;D031223;HU0000514252;2003.12.23;9,43;0,01;9,56;9,29;96,1500;0,0000
2003.07.21;2003.07.23;M12;D040707;HU0000514294;2004.07.07;9,10;0,03;9,23;8,97;91,8700;0,0000
2003.07.21;2003.07.23;Y3;2006/F;HU0000402094;2006.04.12;8,33;0,00;8,47;8,19;96,8200;1,9508
2003.07.21;2003.07.23;Y5;2008/C;HU0000402102;2008.06.12;7,76;-0,02;7,90;7,62;94,0300;0,7001
2003.07.21;2003.07.23;Y10;2014/C;HU0000402193;2014.02.12;7,08;0,00;7,21;6,94;88,5950;0,5123
2003.07.21;2003.07.23;Y15;2017/A;HU0000402037;2017.11.24;6,93;-0,02;7,07;6,79;98,3350;4,4568
2003.07.22;2003.07.24;M3;D031029;HU0000514179;2003.10.29;9,44;-0,09;9,57;9,31;97,5200;0,0000
2003.07.22;2003.07.24;M6;D031223;HU0000514252;2003.12.23;9,35;-0,08;9,49;9,21;96,2050;0,0000
2003.07.22;2003.07.24;M12;D040707;HU0000514294;2004.07.07;8,96;-0,14;9,08;8,83;92,0150;0,0000
2003.07.22;2003.07.24;Y3;2006/F;HU0000402094;2006.04.12;8,31;-0,02;8,44;8,17;96,8850;1,9699
2003.07.22;2003.07.24;Y5;2008/C;HU0000402102;2008.06.12;7,72;-0,04;7,85;7,59;94,1700;0,7172
2003.07.22;2003.07.24;Y10;2014/C;HU0000402193;2014.02.12;7,05;-0,03;7,18;6,91;88,8000;0,5274
2003.07.22;2003.07.24;Y15;2017/A;HU0000402037;2017.11.24;6,92;-0,01;7,05;6,78;98,5050;4,4753
2003.07.23;2003.07.25;M3;D031029;HU0000514179;2003.10.29;9,47;0,03;9,60;9,33;97,5350;0,0000
2003.07.23;2003.07.25;M6;D031223;HU0000514252;2003.12.23;9,39;0,04;9,52;9,26;96,2100;0,0000
2003.07.23;2003.07.25;M12;D040707;HU0000514294;2004.07.07;8,92;-0,04;9,05;8,79;92,0600;0,0000
2003.07.23;2003.07.25;Y3;2006/F;HU0000402094;2006.04.12;8,47;0,16;8,60;8,34;96,5050;1,9891
2003.07.23;2003.07.25;Y5;2008/C;HU0000402102;2008.06.12;7,80;0,08;7,93;7,67;93,8700;0,7343
2003.07.23;2003.07.25;Y10;2014/C;HU0000402193;2014.02.12;7,09;0,04;7,23;6,95;88,5100;0,5425
2003.07.23;2003.07.25;Y15;2017/A;HU0000402037;2017.11.24;6,94;0,02;7,07;6,80;98,2900;4,4938
2003.07.24;2003.07.28;M3;D031029;HU0000514179;2003.10.29;9,43;-0,04;9,56;9,30;97,6200;0,0000
2003.07.24;2003.07.28;M6;D031223;HU0000514252;2003.12.23;9,33;-0,06;9,46;9,19;96,3100;0,0000
2003.07.24;2003.07.28;M12;D040707;HU0000514294;2004.07.07;8,89;-0,03;9,02;8,75;92,1550;0,0000
2003.07.24;2003.07.28;Y3;2006/F;HU0000402094;2006.04.12;8,46;-0,01;8,59;8,32;96,5450;2,0464
2003.07.24;2003.07.28;Y5;2008/C;HU0000402102;2008.06.12;7,78;-0,02;7,91;7,64;93,9950;0,7855
2003.07.24;2003.07.28;Y10;2014/C;HU0000402193;2014.02.12;7,01;-0,08;7,15;6,87;89,0400;0,5877
2003.07.24;2003.07.28;Y15;2017/A;HU0000402037;2017.11.24;6,92;-0,02;7,05;6,78;98,4950;4,5493
2003.07.25;2003.07.29;M3;D031029;HU0000514179;2003.10.29;9,41;-0,02;9,54;9,27;97,6550;0,0000
2003.07.25;2003.07.29;M6;D031223;HU0000514252;2003.12.23;9,26;-0,07;9,40;9,12;96,3600;0,0000
2003.07.25;2003.07.29;M12;D040707;HU0000514294;2004.07.07;8,78;-0,11;8,92;8,64;92,2600;0,0000
2003.07.25;2003.07.29;Y3;2006/F;HU0000402094;2006.04.12;8,32;-0,14;8,45;8,19;96,8550;2,0656
2003.07.25;2003.07.29;Y5;2008/C;HU0000402102;2008.06.12;7,73;-0,05;7,86;7,59;94,1650;0,8026
2003.07.25;2003.07.29;Y10;2014/C;HU0000402193;2014.02.12;7,00;-0,01;7,13;6,86;89,1500;0,6027
2003.07.25;2003.07.29;Y15;2017/A;HU0000402037;2017.11.24;6,90;-0,02;7,03;6,77;98,6050;4,5678
2003.07.28;2003.07.30;M3;D031029;HU0000514179;2003.10.29;9,39;-0,02;9,52;9,25;97,6800;0,0000
2003.07.28;2003.07.30;M6;D031223;HU0000514252;2003.12.23;9,29;0,03;9,42;9,15;96,3700;0,0000
2003.07.28;2003.07.30;M12;D040707;HU0000514294;2004.07.07;8,83;0,05;8,96;8,70;92,2450;0,0000
2003.07.28;2003.07.30;Y3;2006/F;HU0000402094;2006.04.12;8,39;0,07;8,52;8,26;96,6950;2,0847
2003.07.28;2003.07.30;Y5;2008/C;HU0000402102;2008.06.12;7,79;0,06;7,92;7,66;93,9400;0,8197
2003.07.28;2003.07.30;Y10;2014/C;HU0000402193;2014.02.12;7,05;0,05;7,18;6,92;88,7750;0,6178
2003.07.28;2003.07.30;Y15;2017/A;HU0000402037;2017.11.24;6,99;0,09;7,12;6,85;97,8600;4,5863
2003.07.29;2003.07.31;M3;D031126;HU0000513973;2003.11.26;9,26;-0,13;9,39;9,13;97,0500;0,0000
2003.07.29;2003.07.31;M6;D031223;HU0000514252;2003.12.23;9,18;-0,11;9,31;9,04;96,4350;0,0000
2003.07.29;2003.07.31;M12;D040707;HU0000514294;2004.07.07;8,76;-0,07;8,88;8,63;92,3200;0,0000
2003.07.29;2003.07.31;Y3;2006/F;HU0000402094;2006.04.12;8,40;0,01;8,53;8,27;96,6800;2,1038
2003.07.29;2003.07.31;Y5;2008/C;HU0000402102;2008.06.12;7,78;-0,01;7,91;7,64;93,9950;0,8367
2003.07.29;2003.07.31;Y10;2014/C;HU0000402193;2014.02.12;7,14;0,09;7,27;7,01;88,1650;0,6329
2003.07.29;2003.07.31;Y15;2017/A;HU0000402037;2017.11.24;7,04;0,05;7,17;6,91;97,4150;4,6048
2003.07.30;2003.08.01;M3;D031126;HU0000513973;2003.11.26;9,31;0,05;9,44;9,18;97,0600;0,0000
2003.07.30;2003.08.01;M6;D031223;HU0000514252;2003.12.23;9,22;0,04;9,35;9,08;96,4450;0,0000
2003.07.30;2003.08.01;M12;D040707;HU0000514294;2004.07.07;8,78;0,02;8,91;8,65;92,3250;0,0000
2003.07.30;2003.08.01;Y3;2006/F;HU0000402094;2006.04.12;8,43;0,03;8,56;8,30;96,6050;2,1230
2003.07.30;2003.08.01;Y5;2008/C;HU0000402102;2008.06.12;7,83;0,05;7,96;7,69;93,8000;0,8538
2003.07.30;2003.08.01;Y10;2014/C;HU0000402193;2014.02.12;7,17;0,03;7,30;7,03;88,0300;0,6479
2003.07.30;2003.08.01;Y15;2017/A;HU0000402037;2017.11.24;7,08;0,04;7,21;6,95;97,0300;4,6233
2003.07.31;2003.08.04;M3;D031126;HU0000513973;2003.11.26;9,48;0,17;9,60;9,35;97,0850;0,0000
2003.07.31;2003.08.04;M6;D031223;HU0000514252;2003.12.23;9,31;0,09;9,44;9,18;96,4800;0,0000
2003.07.31;2003.08.04;M12;D040707;HU0000514294;2004.07.07;8,92;0,14;9,05;8,79;92,2750;0,0000
2003.07.31;2003.08.04;Y3;2006/G;HU0000402201;2006.08.24;8,31;-0,12;8,45;8,17;95,2250;0,5699
2003.07.31;2003.08.04;Y5;2008/C;HU0000402102;2008.06.12;7,87;0,04;8,00;7,73;93,6600;0,9051
2003.07.31;2003.08.04;Y10;2014/C;HU0000402193;2014.02.12;7,18;0,01;7,31;7,05;87,9100;0,6932
2003.07.31;2003.08.04;Y15;2017/A;HU0000402037;2017.11.24;7,10;0,02;7,23;6,96;96,9200;4,6788
2003.08.01;2003.08.05;M3;D031126;HU0000513973;2003.11.26;9,50;0,02;9,63;9,37;97,1000;0,0000
2003.08.01;2003.08.05;M6;D031223;HU0000514252;2003.12.23;9,32;0,01;9,46;9,18;96,5000;0,0000
2003.08.01;2003.08.05;M12;D040707;HU0000514294;2004.07.07;9,02;0,10;9,16;8,88;92,2150;0,0000
2003.08.01;2003.08.05;Y3;2006/G;HU0000402201;2006.08.24;8,49;0,18;8,62;8,35;94,7900;0,5877
2003.08.01;2003.08.05;Y5;2008/C;HU0000402102;2008.06.12;8,16;0,29;8,29;8,02;92,5850;0,9221
2003.08.01;2003.08.05;Y10;2014/C;HU0000402193;2014.02.12;7,33;0,15;7,46;7,19;86,9550;0,7082
2003.08.01;2003.08.05;Y15;2017/A;HU0000402037;2017.11.24;7,19;0,09;7,32;7,05;96,1650;4,6973
2003.08.04;2003.08.06;M3;D031126;HU0000513973;2003.11.26;9,47;-0,03;9,60;9,33;97,1400;0,0000
2003.08.04;2003.08.06;M6;D031223;HU0000514252;2003.12.23;9,32;0,00;9,45;9,18;96,5300;0,0000
2003.08.04;2003.08.06;M12;D040707;HU0000514294;2004.07.07;9,05;0,03;9,18;8,92;92,2150;0,0000
2003.08.04;2003.08.06;Y3;2006/G;HU0000402201;2006.08.24;8,44;-0,05;8,58;8,29;94,9250;0,6055
2003.08.04;2003.08.06;Y5;2008/C;HU0000402102;2008.06.12;8,13;-0,03;8,27;7,99;92,6600;0,9392
2003.08.04;2003.08.06;Y10;2014/C;HU0000402193;2014.02.12;7,22;-0,11;7,35;7,09;87,6550;0,7233
2003.08.04;2003.08.06;Y15;2017/A;HU0000402037;2017.11.24;7,11;-0,08;7,24;6,97;96,8350;4,7158
2003.08.05;2003.08.07;M3;D031126;HU0000513973;2003.11.26;9,43;-0,04;9,57;9,29;97,1750;0,0000
2003.08.05;2003.08.07;M6;D031223;HU0000514252;2003.12.23;9,29;-0,03;9,42;9,15;96,5600;0,0000
2003.08.05;2003.08.07;M12;D040707;HU0000514294;2004.07.07;9,01;-0,04;9,15;8,87;92,2600;0,0000
2003.08.05;2003.08.07;Y3;2006/G;HU0000402201;2006.08.24;8,36;-0,08;8,49;8,22;95,1300;0,6233
2003.08.05;2003.08.07;Y5;2008/C;HU0000402102;2008.06.12;8,02;-0,11;8,15;7,89;93,0750;0,9563
2003.08.05;2003.08.07;Y10;2014/C;HU0000402193;2014.02.12;7,18;-0,04;7,31;7,04;87,9500;0,7384
2003.08.05;2003.08.07;Y15;2017/A;HU0000402037;2017.11.24;7,06;-0,05;7,20;6,92;97,2450;4,7342
2003.08.06;2003.08.08;M3;D031126;HU0000513973;2003.11.26;9,40;-0,03;9,53;9,26;97,2100;0,0000
2003.08.06;2003.08.08;M6;D040218;HU0000514336;2004.02.18;9,20;-0,09;9,32;9,07;95,2800;0,0000
2003.08.06;2003.08.08;M12;D040707;HU0000514294;2004.07.07;9,00;-0,01;9,14;8,86;92,3000;0,0000
2003.08.06;2003.08.08;Y3;2006/G;HU0000402201;2006.08.24;8,35;-0,01;8,49;8,21;95,1500;0,6411
2003.08.06;2003.08.08;Y5;2008/C;HU0000402102;2008.06.12;8,05;0,03;8,18;7,91;92,9900;0,9734
2003.08.06;2003.08.08;Y10;2014/C;HU0000402193;2014.02.12;7,17;-0,01;7,31;7,03;87,9950;0,7534
2003.08.06;2003.08.08;Y15;2017/A;HU0000402037;2017.11.24;7,06;0,00;7,20;6,92;97,2000;4,7527
2003.08.07;2003.08.11;M3;D031126;HU0000513973;2003.11.26;9,33;-0,07;9,46;9,19;97,3050;0,0000
2003.08.07;2003.08.11;M6;D040218;HU0000514336;2004.02.18;9,16;-0,04;9,29;9,02;95,3650;0,0000
2003.08.07;2003.08.11;M12;D040707;HU0000514294;2004.07.07;8,94;-0,06;9,07;8,80;92,4050;0,0000
2003.08.07;2003.08.11;Y3;2006/G;HU0000402201;2006.08.24;8,16;-0,19;8,30;8,02;95,6350;0,6945
2003.08.07;2003.08.11;Y5;2008/C;HU0000402102;2008.06.12;7,92;-0,13;8,05;7,78;93,4950;1,0246
2003.08.07;2003.08.11;Y10;2014/C;HU0000402193;2014.02.12;7,03;-0,14;7,16;6,89;88,9350;0,7986
2003.08.07;2003.08.11;Y15;2017/A;HU0000402037;2017.11.24;6,97;-0,09;7,10;6,83;98,1000;4,8082
2003.08.08;2003.08.12;M3;D031126;HU0000513973;2003.11.26;9,26;-0,07;9,39;9,13;97,3450;0,0000
2003.08.08;2003.08.12;M6;D040218;HU0000514336;2004.02.18;9,12;-0,04;9,26;8,98;95,4100;0,0000
2003.08.08;2003.08.12;M12;D040707;HU0000514294;2004.07.07;8,88;-0,06;9,02;8,74;92,4700;0,0000
2003.08.08;2003.08.12;Y3;2006/G;HU0000402201;2006.08.24;8,14;-0,02;8,28;7,99;95,6950;0,7123
2003.08.08;2003.08.12;Y5;2008/C;HU0000402102;2008.06.12;7,82;-0,10;7,96;7,68;93,8500;1,0417
2003.08.08;2003.08.12;Y10;2014/C;HU0000402193;2014.02.12;6,98;-0,05;7,12;6,83;89,2850;0,8137
2003.08.08;2003.08.12;Y15;2017/A;HU0000402037;2017.11.24;6,92;-0,05;7,05;6,78;98,5100;4,8267
2003.08.11;2003.08.13;M3;D031126;HU0000513973;2003.11.26;9,24;-0,02;9,37;9,10;97,3750;0,0000
2003.08.11;2003.08.13;M6;D040218;HU0000514336;2004.02.18;9,12;0,00;9,25;8,98;95,4350;0,0000
2003.08.11;2003.08.13;M12;D040707;HU0000514294;2004.07.07;8,88;0,00;9,01;8,75;92,4950;0,0000
2003.08.11;2003.08.13;Y3;2006/G;HU0000402201;2006.08.24;8,17;0,03;8,31;8,03;95,6150;0,7301
2003.08.11;2003.08.13;Y5;2008/C;HU0000402102;2008.06.12;7,80;-0,02;7,93;7,66;93,9500;1,0587
2003.08.11;2003.08.13;Y10;2014/C;HU0000402193;2014.02.12;6,98;0,00;7,11;6,84;89,2800;0,8288
2003.08.11;2003.08.13;Y15;2017/A;HU0000402037;2017.11.24;6,91;-0,01;7,04;6,77;98,5700;4,8452
2003.08.12;2003.08.14;M3;D031126;HU0000513973;2003.11.26;9,28;0,04;9,42;9,14;97,3900;0,0000
2003.08.12;2003.08.14;M6;D040218;HU0000514336;2004.02.18;9,15;0,03;9,28;9,01;95,4450;0,0000
2003.08.12;2003.08.14;M12;D040707;HU0000514294;2004.07.07;8,86;-0,02;9,00;8,72;92,5300;0,0000
2003.08.12;2003.08.14;Y3;2006/G;HU0000402201;2006.08.24;8,21;0,04;8,34;8,07;95,5400;0,7479
2003.08.12;2003.08.14;Y5;2008/C;HU0000402102;2008.06.12;7,82;0,02;7,95;7,68;93,8800;1,0758
2003.08.12;2003.08.14;Y10;2014/C;HU0000402193;2014.02.12;6,99;0,01;7,12;6,86;89,1800;0,8438
2003.08.12;2003.08.14;Y15;2017/A;HU0000402037;2017.11.24;6,92;0,01;7,05;6,79;98,4500;4,8637
2003.08.13;2003.08.15;M3;D031126;HU0000513973;2003.11.26;9,34;0,06;9,47;9,20;97,3950;0,0000
2003.08.13;2003.08.15;M6;D040218;HU0000514336;2004.02.18;9,31;0,16;9,44;9,18;95,3850;0,0000
2003.08.13;2003.08.15;M12;D040707;HU0000514294;2004.07.07;8,96;0,10;9,08;8,83;92,4800;0,0000
2003.08.13;2003.08.15;Y3;2006/G;HU0000402201;2006.08.24;8,28;0,07;8,41;8,14;95,3550;0,7658
2003.08.13;2003.08.15;Y5;2008/C;HU0000402102;2008.06.12;7,89;0,07;8,02;7,76;93,5800;1,0929
2003.08.13;2003.08.15;Y10;2014/C;HU0000402193;2014.02.12;7,04;0,05;7,17;6,91;88,8600;0,8589
2003.08.13;2003.08.15;Y15;2017/A;HU0000402037;2017.11.24;6,96;0,04;7,09;6,83;98,0850;4,8822
2003.08.14;2003.08.18;M3;D031126;HU0000513973;2003.11.26;9,32;-0,02;9,45;9,19;97,4750;0,0000
2003.08.14;2003.08.18;M6;D040218;HU0000514336;2004.02.18;9,31;0,00;9,45;9,17;95,4550;0,0000
2003.08.14;2003.08.18;M12;D040707;HU0000514294;2004.07.07;9,04;0,08;9,17;8,90;92,4750;0,0000
2003.08.14;2003.08.18;Y3;2006/G;HU0000402201;2006.08.24;8,36;0,08;8,50;8,22;95,1550;0,8192
2003.08.14;2003.08.18;Y5;2008/C;HU0000402102;2008.06.12;7,97;0,08;8,10;7,83;93,3250;1,1441
2003.08.14;2003.08.18;Y10;2014/C;HU0000402193;2014.02.12;7,10;0,06;7,23;6,96;88,5000;0,9041
2003.08.14;2003.08.18;Y15;2017/A;HU0000402037;2017.11.24;7,02;0,06;7,15;6,88;97,5950;4,9377
2003.08.15;2003.08.19;M3;D031126;HU0000513973;2003.11.26;9,31;-0,01;9,44;9,17;97,5050;0,0000
2003.08.15;2003.08.19;M6;D040218;HU0000514336;2004.02.18;9,29;-0,02;9,43;9,15;95,4850;0,0000
2003.08.15;2003.08.19;M12;D040707;HU0000514294;2004.07.07;9,03;-0,01;9,17;8,88;92,5100;0,0000
2003.08.15;2003.08.19;Y3;2006/G;HU0000402201;2006.08.24;8,39;0,03;8,52;8,25;95,1000;0,8370
2003.08.15;2003.08.19;Y5;2008/C;HU0000402102;2008.06.12;7,99;0,02;8,12;7,85;93,2650;1,1612
2003.08.15;2003.08.19;Y10;2014/C;HU0000402193;2014.02.12;7,10;0,00;7,23;6,97;88,4700;0,9192
2003.08.15;2003.08.19;Y15;2017/A;HU0000402037;2017.11.24;7,05;0,03;7,18;6,92;97,3050;4,9562
2003.08.18;2003.08.21;M3;D031126;HU0000513973;2003.11.26;9,38;0,07;9,51;9,25;97,5350;0,0000
2003.08.18;2003.08.21;M6;D040218;HU0000514336;2004.02.18;9,41;0,12;9,54;9,27;95,4850;0,0000
2003.08.18;2003.08.21;M12;D040707;HU0000514294;2004.07.07;9,13;0,10;9,27;8,99;92,4750;0,0000
2003.08.18;2003.08.21;Y3;2006/G;HU0000402201;2006.08.24;8,46;0,07;8,60;8,32;94,9100;0,8726
2003.08.18;2003.08.21;Y5;2008/C;HU0000402102;2008.06.12;8,05;0,06;8,18;7,91;93,0400;1,1954
2003.08.18;2003.08.21;Y10;2014/C;HU0000402193;2014.02.12;7,12;0,02;7,26;6,98;88,3450;0,9493
2003.08.18;2003.08.21;Y15;2017/A;HU0000402037;2017.11.24;7,08;0,03;7,21;6,95;97,0650;4,9932
2003.08.19;2003.08.22;M3;D031126;HU0000513973;2003.11.26;9,47;0,09;9,60;9,34;97,5400;0,0000
2003.08.19;2003.08.22;M6;D040218;HU0000514336;2004.02.18;9,43;0,02;9,56;9,29;95,5000;0,0000
2003.08.19;2003.08.22;M12;D040707;HU0000514294;2004.07.07;9,16;0,03;9,29;9,02;92,4750;0,0000
2003.08.19;2003.08.22;Y3;2006/G;HU0000402201;2006.08.24;8,56;0,10;8,69;8,42;94,6850;0,8904
2003.08.19;2003.08.22;Y5;2008/C;HU0000402102;2008.06.12;8,08;0,03;8,21;7,95;92,9150;1,2124
2003.08.19;2003.08.22;Y10;2014/C;HU0000402193;2014.02.12;7,18;0,06;7,31;7,05;87,9400;0,9644
2003.08.19;2003.08.22;Y15;2017/A;HU0000402037;2017.11.24;7,13;0,05;7,26;6,99;96,6700;5,0116
2003.08.21;2003.08.25;M3;D031126;HU0000513973;2003.11.26;9,44;-0,03;9,58;9,30;97,6200;0,0000
2003.08.21;2003.08.25;M6;D040218;HU0000514336;2004.02.18;9,39;-0,04;9,53;9,25;95,5900;0,0000
2003.08.21;2003.08.25;M12;D040707;HU0000514294;2004.07.07;9,10;-0,06;9,23;8,96;92,5850;0,0000
2003.08.21;2003.08.25;Y3;2006/G;HU0000402201;2006.08.24;8,58;0,02;8,71;8,45;94,6250;0,9438
2003.08.21;2003.08.25;Y5;2008/C;HU0000402102;2008.06.12;8,07;-0,01;8,20;7,93;92,9600;1,2637
2003.08.21;2003.08.25;Y10;2014/C;HU0000402193;2014.02.12;7,18;0,00;7,30;7,05;87,9800;1,0096
2003.08.21;2003.08.25;Y15;2017/A;HU0000402037;2017.11.24;7,12;-0,01;7,24;7,00;96,7300;5,0671
2003.08.22;2003.08.26;M3;D031126;HU0000513973;2003.11.26;9,43;-0,01;9,55;9,30;97,6500;0,0000
2003.08.22;2003.08.26;M6;D040218;HU0000514336;2004.02.18;9,36;-0,03;9,50;9,22;95,6250;0,0000
2003.08.22;2003.08.26;M12;D040707;HU0000514294;2004.07.07;9,03;-0,07;9,16;8,89;92,6650;0,0000
2003.08.22;2003.08.26;Y3;2006/G;HU0000402201;2006.08.24;8,52;-0,06;8,65;8,39;94,7900;0,9615
2003.08.22;2003.08.26;Y5;2008/C;HU0000402102;2008.06.12;7,95;-0,12;8,08;7,82;93,4050;1,2807
2003.08.22;2003.08.26;Y10;2014/C;HU0000402193;2014.02.12;7,14;-0,04;7,27;7,00;88,2650;1,0247
2003.08.22;2003.08.26;Y15;2017/A;HU0000402037;2017.11.24;7,08;-0,04;7,21;6,95;97,0500;5,0856
2003.08.25;2003.08.27;M3;D031126;HU0000513973;2003.11.26;9,41;-0,02;9,54;9,28;97,6800;0,0000
2003.08.25;2003.08.27;M6;D040218;HU0000514336;2004.02.18;9,35;-0,01;9,48;9,21;95,6550;0,0000
2003.08.25;2003.08.27;M12;D040707;HU0000514294;2004.07.07;9,01;-0,02;9,14;8,87;92,7000;0,0000
2003.08.25;2003.08.27;Y3;2006/G;HU0000402201;2006.08.24;8,49;-0,03;8,62;8,35;94,8750;0,9793
2003.08.25;2003.08.27;Y5;2008/C;HU0000402102;2008.06.12;7,91;-0,04;8,04;7,78;93,5550;1,2978
2003.08.25;2003.08.27;Y10;2014/C;HU0000402193;2014.02.12;7,10;-0,04;7,23;6,96;88,5350;1,0397
2003.08.25;2003.08.27;Y15;2017/A;HU0000402037;2017.11.24;7,05;-0,03;7,18;6,92;97,3300;5,1041
2003.08.26;2003.08.28;M3;D031223;HU0000514252;2003.12.23;9,27;-0,14;9,40;9,13;97,0750;0,0000
2003.08.26;2003.08.28;M6;D040218;HU0000514336;2004.02.18;9,22;-0,13;9,35;9,09;95,7350;0,0000
2003.08.26;2003.08.28;M12;D040707;HU0000514294;2004.07.07;8,95;-0,06;9,08;8,81;92,7600;0,0000
2003.08.26;2003.08.28;Y3;2006/G;HU0000402201;2006.08.24;8,43;-0,06;8,55;8,30;95,0250;0,9971
2003.08.26;2003.08.28;Y5;2008/C;HU0000402102;2008.06.12;7,83;-0,08;7,96;7,69;93,8600;1,3149
2003.08.26;2003.08.28;Y10;2014/C;HU0000402193;2014.02.12;7,09;-0,01;7,22;6,95;88,5800;1,0548
2003.08.26;2003.08.28;Y15;2017/A;HU0000402037;2017.11.24;7,00;-0,05;7,13;6,87;97,7950;5,1226
2003.08.27;2003.08.29;M3;D031223;HU0000514252;2003.12.23;9,27;0,00;9,41;9,13;97,1000;0,0000
2003.08.27;2003.08.29;M6;D040218;HU0000514336;2004.02.18;9,26;0,04;9,40;9,12;95,7400;0,0000
2003.08.27;2003.08.29;M12;D040707;HU0000514294;2004.07.07;8,96;0,01;9,10;8,82;92,7700;0,0000
2003.08.27;2003.08.29;Y3;2006/G;HU0000402201;2006.08.24;8,43;0,00;8,55;8,30;95,0250;1,0148
2003.08.27;2003.08.29;Y5;2008/C;HU0000402102;2008.06.12;7,85;0,02;7,98;7,72;93,7700;1,3320
2003.08.27;2003.08.29;Y10;2014/C;HU0000402193;2014.02.12;7,08;-0,01;7,21;6,94;88,6450;1,0699
2003.08.27;2003.08.29;Y15;2017/A;HU0000402037;2017.11.24;7,01;0,01;7,15;6,87;97,6650;5,1411
2003.08.28;2003.09.01;M3;D031223;HU0000514252;2003.12.23;9,28;0,01;9,41;9,14;97,1700;0,0000
2003.08.28;2003.09.01;M6;D040218;HU0000514336;2004.02.18;9,26;0,00;9,39;9,12;95,8100;0,0000
2003.08.28;2003.09.01;M12;D040707;HU0000514294;2004.07.07;8,99;0,03;9,13;8,85;92,8150;0,0000
2003.08.28;2003.09.01;Y3;2006/G;HU0000402201;2006.08.24;8,40;-0,03;8,52;8,27;95,1150;1,0681
2003.08.28;2003.09.01;Y5;2008/C;HU0000402102;2008.06.12;7,86;0,01;7,99;7,72;93,7650;1,3832
2003.08.28;2003.09.01;Y10;2014/C;HU0000402193;2014.02.12;7,11;0,03;7,24;6,97;88,4650;1,1151
2003.08.28;2003.09.01;Y15;2017/A;HU0000402037;2017.11.24;7,02;0,01;7,16;6,88;97,5950;5,1966
2003.08.29;2003.09.02;M3;D031223;HU0000514252;2003.12.23;9,28;0,00;9,41;9,14;97,1950;0,0000
2003.08.29;2003.09.02;M6;D040218;HU0000514336;2004.02.18;9,25;-0,01;9,38;9,11;95,8400;0,0000
2003.08.29;2003.09.02;M12;D040707;HU0000514294;2004.07.07;8,98;-0,01;9,11;8,84;92,8450;0,0000
2003.08.29;2003.09.02;Y3;2006/G;HU0000402201;2006.08.24;8,34;-0,06;8,47;8,21;95,2450;1,0859
2003.08.29;2003.09.02;Y5;2008/C;HU0000402102;2008.06.12;7,86;0,00;7,99;7,73;93,7450;1,4003
2003.08.29;2003.09.02;Y10;2014/C;HU0000402193;2014.02.12;7,13;0,02;7,26;7,00;88,3150;1,1301
2003.08.29;2003.09.02;Y15;2017/A;HU0000402037;2017.11.24;7,04;0,02;7,18;6,90;97,4100;5,2151
2003.09.01;2003.09.03;M3;D031223;HU0000514252;2003.12.23;9,29;0,01;9,42;9,15;97,2200;0,0000
2003.09.01;2003.09.03;M6;D040218;HU0000514336;2004.02.18;9,27;0,02;9,40;9,13;95,8550;0,0000
2003.09.01;2003.09.03;M12;D040707;HU0000514294;2004.07.07;8,99;0,01;9,12;8,86;92,8550;0,0000
2003.09.01;2003.09.03;Y3;2006/G;HU0000402201;2006.08.24;8,37;0,03;8,50;8,24;95,1750;1,1036
2003.09.01;2003.09.03;Y5;2008/C;HU0000402102;2008.06.12;7,90;0,04;8,03;7,76;93,6250;1,4173
2003.09.01;2003.09.03;Y10;2014/C;HU0000402193;2014.02.12;7,15;0,02;7,29;7,01;88,1650;1,1452
2003.09.01;2003.09.03;Y15;2017/A;HU0000402037;2017.11.24;7,07;0,03;7,20;6,93;97,1700;5,2336
2003.09.02;2003.09.04;M3;D031223;HU0000514252;2003.12.23;9,31;0,02;9,45;9,17;97,2350;0,0000
